"Gene","differential expression tissue","differential expression P-value","used in regulatory network reconstruction?","estimated regulatory direction","social connectivity","phylostrata category","SwissProt ID","constraint"
"LOC105837188","nurse head → larva","CH",0.00817038083197185,"nurse",0.157286071295528,"nurse head","yes","307658:004344"
"LOC105837189",NA,NA,9.17817036838256e-06,NA,NA,"nurse head","no","307658:00317a"
"LOC105837189",NA,NA,0.000346890019276424,NA,NA,"worker larva","no","307658:00317a"
"LOC105837191","nurse abdomen → larva","CG",0.0277606993979473,"nurse",0.122402140392817,"nurse abdomen","yes","307658:00317b"
"LOC105837193",NA,NA,6.59476006679755e-05,NA,NA,"worker larva","no","307658:00317d"
"LOC105837196",NA,NA,5.08475939469707e-16,NA,NA,"worker larva","no","307658:004824"
"LOC105837197","larva → nurse abdomen","CG",2.01691213247253e-21,"larv",0.150379391345286,"worker larva","yes","307658:003721"
"LOC105837197","larva → nurse head","CH",2.01691213247253e-21,"larv",0.383199135869018,"worker larva","yes","307658:003721"
"LOC105837198",NA,NA,0.0304750880130427,NA,NA,"nurse head","no","307658:003722"
"LOC105837199",NA,NA,6.57423774720342e-09,NA,NA,"worker larva","no","307658:003723"
"LOC105837202",NA,NA,0.00223924845410545,NA,NA,"worker larva","no","307658:003355"
"LOC105837206",NA,NA,4.55641603027452e-07,NA,NA,"worker larva","no","307658:003bff"
"LOC105837208",NA,NA,0.00193053203981782,NA,NA,"worker larva","no","307658:004bba"
"LOC105837209",NA,NA,0.000491211522434936,NA,NA,"nurse head","no","307658:0026ec"
"LOC105837209",NA,NA,5.41034727685225e-07,NA,NA,"worker larva","no","307658:0026ec"
"LOC105837210",NA,NA,4.385771044788e-11,NA,NA,"worker larva","no","307658:0031cb"
"LOC105837211","nurse abdomen → larva","CG",0.00710232265819487,"nurse",0.18233484085659,"nurse abdomen","yes","307658:0031cc"
"LOC105837211","nurse head → larva","CH",0.00298070536780503,"nurse",0.129511040273973,"nurse head","yes","307658:0031cc"
"LOC105837211",NA,NA,1.44537475490646e-05,NA,NA,"worker larva","no","307658:0031cc"
"LOC105837212",NA,NA,0.00246055183503871,NA,NA,"worker larva","no","307658:0031cd"
"LOC105837212","nurse abdomen → larva","CG",0.0201820241928743,"nurse",0.0724550649328815,"nurse abdomen","yes","307658:0031cd"
"LOC105837216",NA,NA,0.0187015780330373,NA,NA,"worker larva","no","307658:0031d1"
"LOC105837217",NA,NA,0.00115818872067612,NA,NA,"worker larva","no","307658:000740"
"LOC105837218",NA,NA,7.41075734279221e-08,NA,NA,"worker larva","no","307658:003706"
"LOC105837218","nurse abdomen → larva","CG",0.010220711083505,"nurse",0.154933326105366,"nurse abdomen","yes","307658:003706"
"LOC105837219",NA,NA,0.0065284941516563,NA,NA,"worker larva","no","307658:003707"
"LOC105837221",NA,NA,0.0163965596470989,NA,NA,"worker larva","no","307658:003709"
"LOC105837221",NA,NA,0.0268555263096191,NA,NA,"nurse head","no","307658:003709"
"LOC105837226",NA,NA,0.0484464221175344,NA,NA,"worker larva","no","307658:004f14"
"LOC105837226",NA,NA,0.0363463530139702,NA,NA,"nurse head","no","307658:004f14"
"LOC105837227","larva → nurse head","CH",2.09166086239105e-21,"larv",0.176020662812532,"worker larva","yes","307658:000361"
"LOC105837227","larva → nurse abdomen","CG",2.09166086239105e-21,"larv",0.202580694154045,"worker larva","yes","307658:000361"
"LOC105837227","nurse abdomen → larva","CG",0.0164131970158483,"nurse",0.0827146394505614,"nurse abdomen","yes","307658:000361"
"LOC105837229",NA,NA,0.00710502613742982,NA,NA,"worker larva","no","307658:003daf"
"LOC105837229",NA,NA,0.049191076020403,NA,NA,"nurse abdomen","no","307658:003daf"
"LOC105837230",NA,NA,3.1299328997799e-07,NA,NA,"worker larva","no","307658:000178"
"LOC105837231",NA,NA,9.9161648183393e-05,NA,NA,"worker larva","no","307658:00188c"
"LOC105837233",NA,NA,1.7882791436263e-08,NA,NA,"worker larva","no","307658:00439e"
"LOC105837234","larva → nurse abdomen","CG",4.19229672341529e-22,"larv",0.255376386757042,"worker larva","yes","307658:002350"
"LOC105837234","larva → nurse head","CH",4.19229672341529e-22,"larv",0.177154217010252,"worker larva","yes","307658:002350"
"LOC105837236","larva → nurse abdomen","CG",2.56747519408731e-158,"larv",0.161546579608961,"worker larva","yes","307658:0033ff"
"LOC105837236","larva → nurse head","CH",2.56747519408731e-158,"larv",0.166868321314787,"worker larva","yes","307658:0033ff"
"LOC105837237","nurse abdomen → larva","CG",0.0212768446498862,"nurse",0.0881004613810194,"nurse abdomen","yes","307658:003400"
"LOC105837238","larva → nurse head","CH",2.27428742769455e-28,"larv",0.190561937513197,"worker larva","yes","307658:003401"
"LOC105837238","larva → nurse abdomen","CG",2.27428742769455e-28,"larv",0.185439338078683,"worker larva","yes","307658:003401"
"LOC105837239",NA,NA,0.0245506987331242,NA,NA,"nurse head","no","307658:003402"
"LOC105837239",NA,NA,0.0177471008782249,NA,NA,"worker larva","no","307658:003402"
"LOC105837240",NA,NA,6.87446317644689e-08,NA,NA,"worker larva","no","307658:0045f4"
"LOC105837242",NA,NA,8.81575977587409e-08,NA,NA,"worker larva","no",NA
"LOC105837243",NA,NA,1.82462543908113e-06,NA,NA,"worker larva","no","307658:003367"
"LOC105837244","larva → nurse abdomen","CG",1.69011429333129e-22,"larv",0.143199191702543,"worker larva","yes","307658:003368"
"LOC105837244",NA,NA,0.0322274228271569,NA,NA,"nurse head","no","307658:003368"
"LOC105837244","larva → nurse head","CH",1.69011429333129e-22,"larv",0.194422089154986,"worker larva","yes","307658:003368"
"LOC105837245",NA,NA,0.000641834398440724,NA,NA,"worker larva","no","307658:004f55"
"LOC105837245","nurse head → larva","CH",0.000146231860515365,"nurse",0.0838685698423485,"nurse head","yes","307658:004f55"
"LOC105837247",NA,NA,0.00600233547823185,NA,NA,"worker larva","no","307658:0032a8"
"LOC105837252","nurse head → larva","CH",0.000994072571377582,"nurse",0.106356625567494,"nurse head","yes","307658:004b5b"
"LOC105837252",NA,NA,8.8652752631287e-05,NA,NA,"worker larva","no","307658:004b5b"
"LOC105837254",NA,NA,0.00517742289964373,NA,NA,"worker larva","no","307658:003171"
"LOC105837255","larva → nurse head","CH",7.89888586276216e-20,"larv",0.197054418096793,"worker larva","yes","307658:003172"
"LOC105837255","larva → nurse abdomen","CG",7.89888586276216e-20,"larv",0.150764664338808,"worker larva","yes","307658:003172"
"LOC105837256",NA,NA,0.02015879461886,NA,NA,"nurse head","no","307658:003173"
"LOC105837259","nurse abdomen → larva","CG",0.00458148626415519,"nurse",0.0669725017029664,"nurse abdomen","yes","307658:00393f"
"LOC105837259",NA,NA,3.15236774152963e-06,NA,NA,"worker larva","no","307658:00393f"
"LOC105837262",NA,NA,0.0189098788967623,NA,NA,"worker larva","no","307658:0035fd"
"LOC105837263",NA,NA,3.99363072089527e-06,NA,NA,"worker larva","no","307658:003c66"
"LOC105837263",NA,NA,0.042370471247588,NA,NA,"nurse head","no","307658:003c66"
"LOC105837264",NA,NA,0.018195274031608,NA,NA,"worker larva","no","307658:003c67"
"LOC105837266",NA,NA,0.00022969175443517,NA,NA,"worker larva","no","307658:000306"
"LOC105837267",NA,NA,0.0472729619017385,NA,NA,"nurse abdomen","no","307658:00195e"
"LOC105837268","larva → nurse head","CH",4.26103642501739e-57,"larv",0.329485690428416,"worker larva","yes","307658:0038b3"
"LOC105837268","larva → nurse abdomen","CG",4.26103642501739e-57,"larv",0.188586936765752,"worker larva","yes","307658:0038b3"
"LOC105837269",NA,NA,5.26774989511082e-11,NA,NA,"worker larva","no","307658:0001d5"
"LOC105837270","nurse abdomen → larva","CG",0.00536733729820721,"nurse",0.178060301468422,"nurse abdomen","yes","307658:003572"
"LOC105837270",NA,NA,2.13373537188118e-10,NA,NA,"worker larva","no","307658:003572"
"LOC105837272",NA,NA,0.000163017246538834,NA,NA,"worker larva","no","307658:00462c"
"LOC105837273",NA,NA,0.000777005818615745,NA,NA,"worker larva","no","307658:004d7c"
"LOC105837274","nurse abdomen → larva","CG",0.0177493132065189,"nurse",0.0807180020443558,"nurse abdomen","yes","307658:003fbf"
"LOC105837274",NA,NA,0.00957012741895904,NA,NA,"worker larva","no","307658:003fbf"
"LOC105837275",NA,NA,0.028675616688147,NA,NA,"worker larva","no","307658:00431c"
"LOC105837277","nurse head → larva","CH",0.00444891868933441,"nurse",0.107494890952462,"nurse head","yes","307658:00431e"
"LOC105837277",NA,NA,0.000417476320606214,NA,NA,"worker larva","no","307658:00431e"
"LOC105837277","nurse abdomen → larva","CG",0.00671589936745161,"nurse",0.0682759983581563,"nurse abdomen","yes","307658:00431e"
"LOC105837279",NA,NA,0.000754059225258333,NA,NA,"worker larva","no","307658:00426c"
"LOC105837280",NA,NA,0.000588544643859952,NA,NA,"worker larva","no","307658:004b0e"
"LOC105837282","nurse abdomen → larva","CG",0.00106605515287933,"nurse",0.0831713912779415,"nurse abdomen","yes","307658:0004c8"
"LOC105837282",NA,NA,0.000138033531275699,NA,NA,"worker larva","no","307658:0004c8"
"LOC105837285","larva → nurse abdomen","CG",2.01267652511572e-27,"larv",0.15687339785709,"worker larva","yes","307658:0036a6"
"LOC105837285","larva → nurse head","CH",2.01267652511572e-27,"larv",0.171949433915747,"worker larva","yes","307658:0036a6"
"LOC105837286",NA,NA,0.0222556143696925,NA,NA,"worker larva","no","307658:005080"
"LOC105837287",NA,NA,9.37134125809508e-05,NA,NA,"worker larva","no","307658:004451"
"LOC105837291",NA,NA,0.0231037259767522,NA,NA,"nurse head","no","307658:002f86"
"LOC105837291",NA,NA,0.000347684026749232,NA,NA,"worker larva","no","307658:002f86"
"LOC105837292","larva → nurse head","CH",1.82091485171876e-31,"larv",0.173563189888238,"worker larva","yes","307658:002f87"
"LOC105837292","larva → nurse abdomen","CG",1.82091485171876e-31,"larv",0.291737937625463,"worker larva","yes","307658:002f87"
"LOC105837293",NA,NA,0.00529803766635528,NA,NA,"worker larva","no","307658:002f88"
"LOC105837294","nurse abdomen → larva","CG",0.0105278615189167,"nurse",0.121152985306562,"nurse abdomen","yes","307658:002f89"
"LOC105837294",NA,NA,0.00258631040900345,NA,NA,"worker larva","no","307658:002f89"
"LOC105837295",NA,NA,6.18728566692084e-05,NA,NA,"worker larva","no","307658:0034fd"
"LOC105837296",NA,NA,0.00304682664865332,NA,NA,"worker larva","no",NA
"LOC105837297","larva → nurse head","CH",1.23611843253471e-19,"larv",0.199286024778506,"worker larva","yes","307658:0034fe"
"LOC105837297","larva → nurse abdomen","CG",1.23611843253471e-19,"larv",0.147161200170831,"worker larva","yes","307658:0034fe"
"LOC105837298",NA,NA,0.00203254719053062,NA,NA,"worker larva","no","307658:0034ff"
"LOC105837298","nurse abdomen → larva","CG",2.401390416932e-05,"nurse",0.173899580549818,"nurse abdomen","yes","307658:0034ff"
"LOC105837298",NA,NA,0.0331297933020429,NA,NA,"nurse head","no","307658:0034ff"
"LOC105837299",NA,NA,0.00102862861260143,NA,NA,"worker larva","no","307658:0047f6"
"LOC105837300",NA,NA,0.0368575164063589,NA,NA,"nurse head","no","307658:004a2c"
"LOC105837300",NA,NA,0.0127373699830274,NA,NA,"worker larva","no","307658:004a2c"
"LOC105837301",NA,NA,0.0334338762364016,NA,NA,"nurse head","no","307658:004ef5"
"LOC105837305","nurse head → larva","CH",0.0125062269433637,"nurse",0.0770673089407699,"nurse head","yes","307658:002e9b"
"LOC105837305",NA,NA,0.0310488478375036,NA,NA,"worker larva","no","307658:002e9b"
"LOC105837306",NA,NA,6.18674978701919e-09,NA,NA,"worker larva","no","307658:002e9c"
"LOC105837307",NA,NA,1.70207077155354e-05,NA,NA,"worker larva","no","307658:0030cc"
"LOC105837307",NA,NA,0.0470251958968791,NA,NA,"nurse abdomen","no","307658:0030cc"
"LOC105837309",NA,NA,3.91731627314669e-18,NA,NA,"worker larva","no","307658:0030ce"
"LOC105837310",NA,NA,0.044864341778636,NA,NA,"worker larva","no","307658:003175"
"LOC105837311",NA,NA,0.0420788963550418,NA,NA,"nurse head","no","307658:003ac3"
"LOC105837311","larva → nurse head","CH",6.45397271493641e-23,"larv",0.222581550529338,"worker larva","yes","307658:003ac3"
"LOC105837311","larva → nurse abdomen","CG",6.45397271493641e-23,"larv",0.212302340461453,"worker larva","yes","307658:003ac3"
"LOC105837312",NA,NA,1.76094313686417e-07,NA,NA,"nurse head","no","307658:003a7b"
"LOC105837312",NA,NA,0.000307100725972747,NA,NA,"worker larva","no","307658:003a7b"
"LOC105837313","larva → nurse head","CH",7.80670348492054e-85,"larv",0.22839415874011,"worker larva","yes","307658:003a7c"
"LOC105837313","larva → nurse abdomen","CG",7.80670348492054e-85,"larv",0.3298493325964,"worker larva","yes","307658:003a7c"
"LOC105837314",NA,NA,7.21864333780124e-06,NA,NA,"worker larva","no","307658:003e41"
"LOC105837314","nurse abdomen → larva","CG",0.0188732324107039,"nurse",0.120646705288219,"nurse abdomen","yes","307658:003e41"
"LOC105837315","larva → nurse abdomen","CG",1.25025594996932e-91,"larv",0.241937492748591,"worker larva","yes","307658:0044b0"
"LOC105837315","larva → nurse head","CH",1.25025594996932e-91,"larv",0.188434985472537,"worker larva","yes","307658:0044b0"
"LOC105837315",NA,NA,0.0363341462304693,NA,NA,"nurse abdomen","no","307658:0044b0"
"LOC105837316","nurse head → larva","CH",1.26012941701014e-05,"nurse",0.205180645700576,"nurse head","yes","307658:003ac4"
"LOC105837316",NA,NA,5.43544866226478e-17,NA,NA,"worker larva","no","307658:003ac4"
"LOC105837317",NA,NA,1.16566760522623e-05,NA,NA,"worker larva","no","307658:0045ac"
"LOC105837318",NA,NA,0.00244420143342136,NA,NA,"worker larva","no","307658:0046d5"
"LOC105837320",NA,NA,0.000755601517859111,NA,NA,"worker larva","no","307658:004c18"
"LOC105837321",NA,NA,1.30531465520145e-10,NA,NA,"worker larva","no","307658:004f3f"
"LOC105837321",NA,NA,0.0118019509786045,NA,NA,"nurse head","no","307658:004f3f"
"LOC105837322",NA,NA,6.04086392937187e-13,NA,NA,"worker larva","no","307658:004fdc"
"LOC105837322","nurse head → larva","CH",0.00147998770625285,"nurse",0.125802735504883,"nurse head","yes","307658:004fdc"
"LOC105837324",NA,NA,0.0437484868021656,NA,NA,"nurse abdomen","no","307658:0018d4"
"LOC105837325",NA,NA,0.000130350327974284,NA,NA,"worker larva","no","307658:0036f5"
"LOC105837326",NA,NA,3.16588612650903e-06,NA,NA,"worker larva","no","307658:0036f6"
"LOC105837326",NA,NA,0.0385306937988738,NA,NA,"nurse head","no","307658:0036f6"
"LOC105837328","nurse head → larva","CH",0.000535130673994397,"nurse",0.235086694015823,"nurse head","yes","307658:0036f8"
"LOC105837328","larva → nurse abdomen","CG",1.20701717950822e-35,"larv",0.173280767965552,"worker larva","yes","307658:0036f8"
"LOC105837328","larva → nurse head","CH",1.20701717950822e-35,"larv",0.204121453295737,"worker larva","yes","307658:0036f8"
"LOC105837329",NA,NA,5.77261121828782e-05,NA,NA,"worker larva","no","307658:00407e"
"LOC105837332","nurse abdomen → larva","CG",0.000625971809279433,"nurse",0.0690709679513185,"nurse abdomen","yes","307658:00350b"
"LOC105837332",NA,NA,1.74399837231801e-15,NA,NA,"worker larva","no","307658:00350b"
"LOC105837333",NA,NA,1.18541461740321e-05,NA,NA,"worker larva","no","307658:003c3f"
"LOC105837334",NA,NA,0.000543204821752839,NA,NA,"worker larva","no","307658:00493a"
"LOC105837335",NA,NA,0.0353089651598734,NA,NA,"worker larva","no","307658:00447e"
"LOC105837336",NA,NA,0.0469015518355345,NA,NA,"nurse head","no","307658:004682"
"LOC105837337",NA,NA,0.00225560683506327,NA,NA,"worker larva","no","307658:0048b3"
"LOC105837338",NA,NA,4.38402649211828e-07,NA,NA,"worker larva","no","307658:003ac6"
"LOC105837339",NA,NA,2.0384007349799e-05,NA,NA,"worker larva","no","307658:004d51"
"LOC105837340",NA,NA,3.03402079697144e-05,NA,NA,"worker larva","no","307658:004e5e"
"LOC105837341",NA,NA,9.4549097245465e-07,NA,NA,"worker larva","no","307658:00446a"
"LOC105837342",NA,NA,0.040485547140251,NA,NA,"nurse abdomen","no","307658:00446b"
"LOC105837342","larva → nurse head","CH",8.58398226250477e-169,"larv",0.171026370770094,"worker larva","yes","307658:00446b"
"LOC105837342","larva → nurse abdomen","CG",8.58398226250477e-169,"larv",0.169247710661646,"worker larva","yes","307658:00446b"
"LOC105837343",NA,NA,3.15645297479429e-06,NA,NA,"nurse head","no","307658:00446c"
"LOC105837343",NA,NA,0.0113706403889038,NA,NA,"worker larva","no","307658:00446c"
"LOC105837344",NA,NA,7.28563142309521e-05,NA,NA,"worker larva","no","307658:0044af"
"LOC105837345","larva → nurse abdomen","CG",8.78362682033477e-22,"larv",0.140111823426847,"worker larva","yes","307658:003ac7"
"LOC105837345","larva → nurse head","CH",8.78362682033477e-22,"larv",0.222778577042448,"worker larva","yes","307658:003ac7"
"LOC105837346",NA,NA,0.000145791221751037,NA,NA,"nurse head","no","307658:003fa9"
"LOC105837346",NA,NA,2.99017891736463e-05,NA,NA,"worker larva","no","307658:003fa9"
"LOC105837347","larva → nurse head","CH",2.50082680019147e-25,"larv",0.284565066122414,"worker larva","yes","307658:004630"
"LOC105837347","larva → nurse abdomen","CG",2.50082680019147e-25,"larv",0.212326833947395,"worker larva","yes","307658:004630"
"LOC105837349",NA,NA,2.89290223781184e-05,NA,NA,"worker larva","no","307658:002f95"
"LOC105837350",NA,NA,0.000243776756135274,NA,NA,"worker larva","no","307658:002f96"
"LOC105837351","larva → nurse head","CH",1.36120453534337e-66,"larv",0.173011057215723,"worker larva","yes","307658:002f97"
"LOC105837351","larva → nurse abdomen","CG",1.36120453534337e-66,"larv",0.212318994543746,"worker larva","yes","307658:002f97"
"LOC105837353",NA,NA,0.00775238180338216,NA,NA,"worker larva","no","307658:002f99"
"LOC105837354",NA,NA,0.0254087423600149,NA,NA,"nurse head","no","307658:003174"
"LOC105837354",NA,NA,1.90493419526194e-09,NA,NA,"worker larva","no","307658:003174"
"LOC105837354","nurse abdomen → larva","CG",0.0144548488064212,"nurse",0.0984877998766746,"nurse abdomen","yes","307658:003174"
"LOC105837355","larva → nurse head","CH",2.47423854864189e-38,"larv",0.187644671819854,"worker larva","yes","307658:00455e"
"LOC105837355","larva → nurse abdomen","CG",2.47423854864189e-38,"larv",0.206880024943962,"worker larva","yes","307658:00455e"
"LOC105837356",NA,NA,0.00222646896846522,NA,NA,"worker larva","no","307658:004ab2"
"LOC105837359",NA,NA,2.87592986000054e-05,NA,NA,"worker larva","no","307658:00347f"
"LOC105837360","larva → nurse head","CH",9.05044717286336e-30,"larv",0.209728075009357,"worker larva","yes","307658:003480"
"LOC105837360","larva → nurse abdomen","CG",9.05044717286336e-30,"larv",0.236478334714816,"worker larva","yes","307658:003480"
"LOC105837361",NA,NA,2.13797645376241e-09,NA,NA,"worker larva","no","307658:003740"
"LOC105837362","nurse head → larva","CH",0.00367618781187311,"nurse",0.165881331862412,"nurse head","yes","307658:003741"
"LOC105837362",NA,NA,8.93538069727437e-05,NA,NA,"worker larva","no","307658:003741"
"LOC105837363",NA,NA,0.0065303581591977,NA,NA,"worker larva","no","307658:003742"
"LOC105837364","nurse abdomen → larva","CG",0.0164274430728466,"nurse",0.102695978035575,"nurse abdomen","yes","307658:004621"
"LOC105837364",NA,NA,6.19151454081546e-08,NA,NA,"worker larva","no","307658:004621"
"LOC105837365",NA,NA,0.0322764942070382,NA,NA,"worker larva","no","307658:0049eb"
